id,t_NonSevere,t_Severe,pval_NonSevere,pval_Severe,Z_NonSevere,Z_Severe,MeanAct.Aim_NonSevere,MeanAct.Aim_Severe,log2FC.MeanAct.Aim_NonSevere,log2FC.MeanAct.Aim_Severe
RPS6KA3,1.929882157,-1.929882157,0.0537313,0.0537313,0.804851751,-0.804851751,0.081398737,0.068598933,0.012799804,-0.012799804
RPS6KA4,2.251215403,-2.251215403,0.024453125,0.024453125,0.984704037,-0.984704037,0.068864476,0.055529076,0.0133354,-0.0133354
RPS6KA5,0.284872241,-0.284872241,0.775765434,0.775765434,0.378984842,-0.378984842,0.040437368,0.039080052,0.001357316,-0.001357316
RPS6KB1,1.714136141,-1.714136141,0.08661662,0.08661662,0.680943989,-0.680943989,0.033621111,0.026698226,0.006922886,-0.006922886
RPS6KB2,3.939295088,-3.939295088,8.37E-05,8.37E-05,1.881809413,-1.881809413,0.10870228,0.080714181,0.027988099,-0.027988099
RPS6KB2-AS1,NA,NA,NA,NA,NA,NA,0,0,0,0
RPS6KC1,1.269276577,-1.269276577,0.204451652,0.204451652,0.412912559,-0.412912559,0.028477765,0.02369734,0.004780425,-0.004780425
RPS6KL1,NA,NA,NA,NA,NA,NA,0,0,0,0
RPS7,-3.378165655,3.378165655,0.00074135,0.00074135,-1.589024193,1.589024193,2.075286381,2.126023353,-0.050736971,0.050736971
RPS8,-5.359566804,5.359566804,9.07E-08,9.07E-08,-2.608745962,2.608745962,2.41911486,2.499612094,-0.080497234,0.080497234
RPS9,6.489277455,-6.489277455,1.03E-10,1.03E-10,3.178495509,-3.178495509,2.093958307,2.008014147,0.085944161,-0.085944161
RPSA,-0.713894605,0.713894605,0.475353789,0.475353789,-0.03090912,0.03090912,1.408110219,1.422069129,-0.013958909,0.013958909
RPTOR,0.443728256,-0.443728256,0.657276451,0.657276451,0.202520688,-0.202520688,0.023278492,0.021685327,0.001593165,-0.001593165
RPUSD1,1.923431651,-1.923431651,0.054530248,0.054530248,0.801215132,-0.801215132,0.044703531,0.035812587,0.008890944,-0.008890944
RPUSD2,0.023516443,-0.023516443,0.981240227,0.981240227,1.040032639,-1.040032639,0.029151508,0.029054254,9.73E-05,-9.73E-05
RPUSD3,2.79051653,-2.79051653,0.005298816,0.005298816,1.277846898,-1.277846898,0.067672,0.051694191,0.015977809,-0.015977809
RPUSD4,2.516047947,-2.516047947,0.011919461,0.011919461,1.12985768,-1.12985768,0.022312354,0.014582978,0.007729376,-0.007729376
RRAGA,2.991420463,-2.991420463,0.002802032,0.002802032,1.38504547,-1.38504547,0.087607307,0.068065777,0.01954153,-0.01954153
RRAGB,0.187329293,-0.187329293,0.851417575,0.851417575,0.521266267,-0.521266267,0.023278492,0.022596763,0.000681729,-0.000681729
RRAGC,1.477637426,-1.477637426,0.13962382,0.13962382,0.5410055,-0.5410055,0.046635807,0.039458332,0.007177475,-0.007177475
RRAGD,2.563155502,-2.563155502,0.010415241,0.010415241,1.155521481,-1.155521481,0.010510397,0.005468617,0.00504178,-0.00504178
RRAS,3.733700134,-3.733700134,0.000192209,0.000192209,1.775277861,-1.775277861,0.045837666,0.029320832,0.016516834,-0.016516834
RRAS2,3.171093742,-3.171093742,0.00153461,0.00153461,1.480359373,-1.480359373,0.056050586,0.039991488,0.016059098,-0.016059098
RRBP1,3.13529296,-3.13529296,0.001735205,0.001735205,1.46133639,-1.46133639,0.109752509,0.086337673,0.023414836,-0.023414836
RREB1,3.45962934,-3.45962934,0.000548406,0.000548406,1.632219412,-1.632219412,0.041650106,0.027153944,0.014496162,-0.014496162
RRM1,1.437922015,-1.437922015,0.150570254,0.150570254,0.516995352,-0.516995352,0.030994829,0.025331072,0.005663758,-0.005663758
RRM2,-1.099714753,1.099714753,0.271590637,0.271590637,-0.304004674,0.304004674,0.000752566,0.001822872,-0.001070306,0.001070306
RRM2B,-0.849672211,0.849672211,0.39559347,0.39559347,-0.132384811,0.132384811,0.026647209,0.03015483,-0.003507621,0.003507621
RRN3,3.086614279,-3.086614279,0.002043312,0.002043312,1.435698285,-1.435698285,0.049478295,0.035090291,0.014388004,-0.014388004
RRNAD1,0.565267249,-0.565267249,0.571940781,0.571940781,0.090658707,-0.090658707,0.02247,0.020507313,0.001962687,-0.001962687
RRP1,0.037268171,-0.037268171,0.970274178,0.970274178,0.942419258,-0.942419258,0.018618214,0.018495301,0.000122914,-0.000122914
RRP12,1.517238008,-1.517238008,0.129328514,0.129328514,0.56478551,-0.56478551,0.058865127,0.050283863,0.008581264,-0.008581264
RRP15,1.733344184,-1.733344184,0.083148387,0.083148387,0.692100734,-0.692100734,0.039461099,0.031788563,0.007672536,-0.007672536
RRP1B,1.537906225,-1.537906225,0.124192626,0.124192626,0.577140172,-0.577140172,0.064211914,0.055296762,0.008915152,-0.008915152
RRP36,0.03884406,-0.03884406,0.969017826,0.969017826,0.933275383,-0.933275383,0.01926906,0.019140159,0.000128902,-0.000128902
RRP7A,5.59591221,-5.59591221,2.39E-08,2.39E-08,2.72960691,-2.72960691,0.114081876,0.075580671,0.038501205,-0.038501205
RRP8,0.78637311,-0.78637311,0.43172056,0.43172056,0.085997716,-0.085997716,0.029825251,0.026698226,0.003127025,-0.003127025
RRP9,0.884898803,-0.884898803,0.376291376,0.376291376,0.157617817,-0.157617817,0.018023294,0.015305274,0.00271802,-0.00271802
RRS1,2.584073079,-2.584073079,0.009810535,0.009810535,1.166758094,-1.166758094,0.023682738,0.015494414,0.008188324,-0.008188324
RRS1-AS1,NA,NA,NA,NA,NA,NA,0,0,0,0
RSAD1,3.118669653,-3.118669653,0.001835433,0.001835433,1.452570993,-1.452570993,0.064481192,0.047360415,0.017120777,-0.017120777
RSAD2,6.350356446,-6.350356446,2.44E-10,2.44E-10,3.111376769,-3.111376769,0.097832377,0.054884959,0.042947418,-0.042947418
RSBN1,0.706777813,-0.706777813,0.479771512,0.479771512,0.025363523,-0.025363523,0.110558148,0.104910412,0.005647736,-0.005647736
RSBN1L,2.84451556,-2.84451556,0.004481559,0.004481559,1.306728841,-1.306728841,0.126204394,0.103921538,0.022282856,-0.022282856
RSF1,4.519460535,-4.519460535,6.47E-06,6.47E-06,2.180630139,-2.180630139,0.174246698,0.13320959,0.041037109,-0.041037109
RSL1D1,-0.957280704,0.957280704,0.338522415,0.338522415,-0.208249547,0.208249547,0.218493712,0.229205174,-0.010711462,0.010711462
RSL24D1,0.549265144,-0.549265144,0.582874235,0.582874235,0.104625994,-0.104625994,0.292042898,0.285353752,0.006689146,-0.006689146
RSPH1,1,-1,0.317357554,0.317357554,0.237550414,-0.237550414,0.000134749,0,0.000134749,-0.000134749
RSPH3,0.084864922,-0.084864922,0.93237556,0.93237556,0.746859883,-0.746859883,0.012531627,0.012304388,0.000227239,-0.000227239
RSPH4A,NA,NA,NA,NA,NA,NA,0,0,0,0
RSPH9,NA,NA,NA,NA,NA,NA,0,0,0,0
RSPRY1,3.290506927,-3.290506927,0.001011413,0.001011413,1.543430249,-1.543430249,0.034127078,0.021685327,0.01244175,-0.01244175
RSRC1,3.704901586,-3.704901586,0.00021536,0.00021536,1.760254575,-1.760254575,0.063189631,0.043826372,0.019363259,-0.019363259
RSRC2,3.789600223,-3.789600223,0.00015425,0.00015425,1.804027881,-1.804027881,0.179113478,0.143956941,0.035156536,-0.035156536
RSRP1,1.188345122,-1.188345122,0.234812149,0.234812149,0.361545239,-0.361545239,0.250185676,0.236273258,0.013912418,-0.013912418
RSU1,1.406137764,-1.406137764,0.159803948,0.159803948,0.497631985,-0.497631985,0.12231475,0.110912185,0.011402565,-0.011402565
RTCA,2.052793662,-2.052793662,0.04018965,0.04018965,0.874244756,-0.874244756,0.062907368,0.05157358,0.011333789,-0.011333789
RTCA-AS1,1,-1,0.317357554,0.317357554,0.237550414,-0.237550414,0.000134749,0,0.000134749,-0.000134749
RTCB,4.452790257,-4.452790257,8.81E-06,8.81E-06,2.146594609,-2.146594609,0.10121206,0.070843259,0.030368801,-0.030368801
RTEL1,NA,NA,NA,NA,NA,NA,0,0,0,0
RTF1,3.830957821,-3.830957821,0.000130623,0.000130623,1.825487829,-1.825487829,0.193221563,0.156467546,0.036754017,-0.036754017
RTF2,2.639797978,-2.639797978,0.008344965,0.008344965,1.196734079,-1.196734079,0.138748786,0.11683652,0.021912267,-0.021912267
RTKN,NA,NA,NA,NA,NA,NA,0,0,0,0
RTKN2,-0.895409783,0.895409783,0.370663282,0.370663282,-0.16504857,0.16504857,0.007703572,0.009836657,-0.002133086,0.002133086
RTL10,1,-1,0.317357554,0.317357554,0.237550414,-0.237550414,0.000134749,0,0.000134749,-0.000134749
RTL5,NA,NA,NA,NA,NA,NA,0,0,0,0
RTL6,3.746487359,-3.746487359,0.000181807,0.000181807,1.782587274,-1.782587274,0.010914643,0.004101463,0.00681318,-0.00681318
RTL8A,4.463423048,-4.463423048,8.34E-06,8.34E-06,2.152579031,-2.152579031,0.045705332,0.026887366,0.018817966,-0.018817966
RTL8B,NA,NA,NA,NA,NA,NA,0,0,0,0
RTL8C,1.724397152,-1.724397152,0.08475482,0.08475482,0.686890566,-0.686890566,0.082730823,0.071556646,0.011174177,-0.011174177
RTN1,-0.678818753,0.678818753,0.497320854,0.497320854,-0.003357837,0.003357837,0.006333188,0.007747207,-0.001414019,0.001414019
RTN2,NA,NA,NA,NA,NA,NA,0,0,0,0
RTN3,3.885942085,-3.885942085,0.000104418,0.000104418,1.854040221,-1.854040221,0.164179053,0.129116294,0.035062758,-0.035062758
RTN4,2.097863299,-2.097863299,0.036017935,0.036017935,0.899445671,-0.899445671,0.25887669,0.234785493,0.024091197,-0.024091197
RTN4IP1,-1.908680632,1.908680632,0.05646636,0.05646636,-0.792573984,0.792573984,0.000808492,0.003190026,-0.002381534,0.002381534
RTN4R,NA,NA,NA,NA,NA,NA,0,0,0,0
RTN4RL2,NA,NA,NA,NA,NA,NA,0,0,0,0
RTP4,4.884290798,-4.884290798,1.08E-06,1.08E-06,2.368556785,-2.368556785,0.030331217,0.014393838,0.015937379,-0.015937379
RTP5,1,-1,0.317357554,0.317357554,0.237550414,-0.237550414,0.000134749,0,0.000134749,-0.000134749
RTRAF,0.287478148,-0.287478148,0.773770867,0.773770867,0.37566152,-0.37566152,0.254777207,0.25149059,0.003286616,-0.003286616
RTTN,-0.269716817,0.269716817,0.787401029,0.787401029,-0.398717928,0.398717928,0.011588386,0.012304388,-0.000716002,0.000716002
RUBCN,3.13941441,-3.13941441,0.001709676,0.001709676,1.463642606,-1.463642606,0.042211998,0.028710238,0.01350176,-0.01350176
RUBCNL,0.710802758,-0.710802758,0.477268359,0.477268359,0.028505321,-0.028505321,0.034625547,0.031521985,0.003103562,-0.003103562
RUFY1,2.946543065,-2.946543065,0.003238395,0.003238395,1.36130647,-1.36130647,0.042280087,0.029011822,0.013268265,-0.013268265
RUFY2,1.561108907,-1.561108907,0.118610887,0.118610887,0.590979747,-0.590979747,0.017540225,0.013026684,0.004513541,-0.004513541
RUFY3,2.171389682,-2.171389682,0.029982051,0.029982051,0.940528736,-0.940528736,0.022851349,0.015950132,0.006901217,-0.006901217
RUFY4,3.954971413,-3.954971413,7.77E-05,7.77E-05,1.891134415,-1.891134415,0.008893413,0.002734308,0.006159104,-0.006159104
RUNDC1,3.337126167,-3.337126167,0.000855624,0.000855624,1.568123765,-1.568123765,0.019528426,0.010481516,0.009046911,-0.009046911
RUNDC3B,-0.675409055,0.675409055,0.499502989,0.499502989,-0.000622911,0.000622911,0.000134749,0.000455718,-0.000320969,0.000320969
RUNX1,2.457260655,-2.457260655,0.014063827,0.014063827,1.097750671,-1.097750671,0.103393571,0.085426237,0.017967333,-0.017967333
RUNX2,-1.086313587,1.086313587,0.277452516,0.277452516,-0.295213038,0.295213038,0.018933506,0.022863341,-0.003929835,0.003929835
RUNX3,6.784907332,-6.784907332,1.39E-11,1.39E-11,3.328788609,-3.328788609,0.167169933,0.108445196,0.058724736,-0.058724736
RUSC1,2.189623627,-2.189623627,0.028631436,0.028631436,0.950649453,-0.950649453,0.028343016,0.020507313,0.007835703,-0.007835703
RUSC1-AS1,NA,NA,NA,NA,NA,NA,0,0,0,0
RUSC2,1,-1,0.317357554,0.317357554,0.237550414,-0.237550414,0.000134749,0,0.000134749,-0.000134749
RUVBL1,-0.722006259,0.722006259,0.470360511,0.470360511,-0.037181831,0.037181831,0.040663705,0.04428209,-0.003618385,0.003618385
RUVBL2,1.203598272,-1.203598272,0.228853683,0.228853683,0.371313641,-0.371313641,0.059561548,0.052940734,0.006620815,-0.006620815
RWDD1,2.955583759,-2.955583759,0.003149522,0.003149522,1.36589717,-1.36589717,0.276554561,0.242308553,0.034246008,-0.034246008
RWDD2A,1,-1,0.317357554,0.317357554,0.237550414,-0.237550414,0.000134749,0,0.000134749,-0.000134749
RWDD2B,1.08047217,-1.08047217,0.280025574,0.280025574,0.291382768,-0.291382768,0.010645145,0.008202925,0.00244222,-0.00244222
RWDD3,-0.538453485,0.538453485,0.590313441,0.590313441,-0.114175669,0.114175669,0.047871442,0.050739581,-0.002868139,0.002868139
RWDD4,1.605257317,-1.605257317,0.10855609,0.10855609,0.617121753,-0.617121753,0.058697131,0.050017285,0.008679845,-0.008679845
RXRA,2.749996022,-2.749996022,0.005998662,0.005998662,1.256111522,-1.256111522,0.07878522,0.061496584,0.017288636,-0.017288636
RXRB,2.785932042,-2.785932042,0.005371314,0.005371314,1.2754806,-1.2754806,0.032250727,0.021874467,0.01037626,-0.01037626
RXYLT1,0.077205781,-0.077205781,0.938466028,0.938466028,0.771011625,-0.771011625,0.026085317,0.02578679,0.000298527,-0.000298527
RYBP,4.131141222,-4.131141222,3.70E-05,3.70E-05,1.981433284,-1.981433284,0.041741695,0.024875354,0.016866341,-0.016866341
RYK,1.753641372,-1.753641372,0.079599107,0.079599107,0.70388664,-0.70388664,0.019347883,0.01412726,0.005220623,-0.005220623
RYR1,NA,NA,NA,NA,NA,NA,0,0,0,0
S100A10,-4.496252383,4.496252383,7.23E-06,7.23E-06,-2.168409877,2.168409877,1.381447292,1.482360213,-0.10091292,0.10091292
S100A11,2.789683237,-2.789683237,0.005312829,0.005312829,1.277387308,-1.277387308,1.247704957,1.177874655,0.069830302,-0.069830302
S100A12,-5.41330042,5.41330042,6.81E-08,6.81E-08,-2.635157162,2.635157162,0.829909908,0.993707477,-0.163797568,0.163797568
S100A13,1.580918161,-1.580918161,0.113997436,0.113997436,0.602770045,-0.602770045,0.007917143,0.005012899,0.002904244,-0.002904244
S100A2,NA,NA,NA,NA,NA,NA,0,0,0,0
S100A4,1.74298458,-1.74298458,0.081454536,0.081454536,0.697677071,-0.697677071,2.267655779,2.219135095,0.048520685,-0.048520685
S100A5,NA,NA,NA,NA,NA,NA,0,0,0,0
S100A6,0.420754723,-0.420754723,0.673966728,0.673966728,0.225446586,-0.225446586,2.192535515,2.180835786,0.011699728,-0.011699728
S100A8,-6.643648738,6.643648738,3.70E-11,3.70E-11,-3.256087504,3.256087504,2.405904212,2.743243203,-0.337338991,0.337338991
S100A9,-4.743348821,4.743348821,2.21E-06,2.21E-06,-2.295125284,2.295125284,2.269944169,2.499382589,-0.229438419,0.229438419
S100B,1.673077705,-1.673077705,0.094420572,0.094420572,0.65700752,-0.65700752,0.021044426,0.014032043,0.007012384,-0.007012384
S100P,-0.229958328,0.229958328,0.818143622,0.818143622,-0.454156614,0.454156614,0.02539153,0.026354952,-0.000963422,0.000963422
S100PBP,2.227580674,-2.227580674,0.025986126,0.025986126,0.971681762,-0.971681762,0.031543956,0.023052481,0.008491474,-0.008491474
S100Z,0.076052357,-0.076052357,0.939383448,0.939383448,0.774809262,-0.774809262,0.019393678,0.019140159,0.000253519,-0.000253519
S1PR1,6.03618556,-6.03618556,1.76E-09,1.76E-09,2.952422155,-2.952422155,0.087648458,0.050636788,0.03701167,-0.03701167
S1PR2,1,-1,0.317357554,0.317357554,0.237550414,-0.237550414,0.000134749,0,0.000134749,-0.000134749
S1PR3,1.414351072,-1.414351072,0.157319383,0.157319383,0.502768061,-0.502768061,0.000269497,0,0.000269497,-0.000269497
S1PR4,3.853729383,-3.853729383,0.000119023,0.000119023,1.8373941,-1.8373941,0.120532184,0.09104973,0.029482454,-0.029482454
S1PR5,6.544247558,-6.544247558,6.87E-11,6.87E-11,3.209364156,-3.209364156,0.084465772,0.045391576,0.039074196,-0.039074196
SAAL1,1.134400135,-1.134400135,0.256727159,0.256727159,0.326734228,-0.326734228,0.019314855,0.015760992,0.003553862,-0.003553862
SAC3D1,2.220457466,-2.220457466,0.026464321,0.026464321,0.967751335,-0.967751335,0.023975133,0.016672428,0.007302704,-0.007302704
SACM1L,1.973087006,-1.973087006,0.048586635,0.048586635,0.829357412,-0.829357412,0.048107911,0.038546896,0.009561015,-0.009561015
SACS,-0.187443933,0.187443933,0.851327943,0.851327943,-0.52107287,0.52107287,0.023008995,0.02369734,-0.000688345,0.000688345
SAE1,3.552729995,-3.552729995,0.000387518,0.000387518,1.680779943,-1.680779943,0.068716961,0.048685137,0.020031824,-0.020031824
SAFB,1.494686751,-1.494686751,0.135120065,0.135120065,0.551254866,-0.551254866,0.094614458,0.083981645,0.010632812,-0.010632812
SAFB2,3.976142357,-3.976142357,7.18E-05,7.18E-05,1.90089978,-1.90089978,0.10298669,0.075512142,0.027474548,-0.027474548
SAG,NA,NA,NA,NA,NA,NA,0,0,0,0
SAMD1,1.022385712,-1.022385712,0.306690783,0.306690783,0.252626203,-0.252626203,0.024086984,0.020507313,0.003579671,-0.003579671
SAMD10,NA,NA,NA,NA,NA,NA,0,0,0,0
SAMD12,NA,NA,NA,NA,NA,NA,0,0,0,0
SAMD14,1,-1,0.317357554,0.317357554,0.237550414,-0.237550414,0.000134749,0,0.000134749,-0.000134749
SAMD3,-0.247524239,0.247524239,0.804523478,0.804523478,-0.428945148,0.428945148,0.093346419,0.095290476,-0.001944057,0.001944057
SAMD4A,6.69872825,-6.69872825,2.40E-11,2.40E-11,3.288403416,-3.288403416,0.040900174,0.016483288,0.024416886,-0.024416886
SAMD4B,3.187639598,-3.187639598,0.001449079,0.001449079,1.489169198,-1.489169198,0.032408373,0.020584751,0.011823622,-0.011823622
SAMD8,3.976547108,-3.976547108,7.15E-05,7.15E-05,1.901432125,-1.901432125,0.04159418,0.025331072,0.016263109,-0.016263109
SAMD9,3.905424347,-3.905424347,9.63E-05,9.63E-05,1.864219748,-1.864219748,0.121313388,0.090999131,0.030314257,-0.030314257
SAMD9L,6.775434371,-6.775434371,1.48E-11,1.48E-11,3.324151746,-3.324151746,0.133484334,0.082090244,0.05139409,-0.05139409
SAMHD1,0.037373324,-0.037373324,0.970190406,0.970190406,0.941799685,-0.941799685,0.480958481,0.480357609,0.000600872,-0.000600872
SAMM50,1.029635704,-1.029635704,0.303276642,0.303276642,0.257499811,-0.257499811,0.063065014,0.057231336,0.005833677,-0.005833677
SAMSN1,5.090636237,-5.090636237,3.81E-07,3.81E-07,2.472426405,-2.472426405,0.172930012,0.125393854,0.047536158,-0.047536158
SAP130,2.164445269,-2.164445269,0.030507228,0.030507228,0.936695338,-0.936695338,0.014418108,0.009114361,0.005303747,-0.005303747
SAP18,1.238881356,-1.238881356,0.215510081,0.215510081,0.393723568,-0.393723568,0.442193058,0.424563625,0.017629433,-0.017629433
SAP25,-1.24171701,1.24171701,0.214466668,0.214466668,-0.395509131,0.395509131,0.024008161,0.028976816,-0.004968655,0.004968655
SAP30,6.599291206,-6.599291206,4.70E-11,4.70E-11,3.238088883,-3.238088883,0.051334602,0.023508199,0.027826402,-0.027826402
SAP30BP,3.164151534,-3.164151534,0.001573222,0.001573222,1.476528248,-1.476528248,0.122349974,0.097429783,0.024920191,-0.024920191
SAP30L,1.252622746,-1.252622746,0.210450194,0.210450194,0.402430074,-0.402430074,0.017135979,0.013482402,0.003653577,-0.003653577
SAP30L-AS1,NA,NA,NA,NA,NA,NA,0,0,0,0
SAPCD2,NA,NA,NA,NA,NA,NA,0,0,0,0
SAR1A,2.138767081,-2.138767081,0.032546238,0.032546238,0.922311237,-0.922311237,0.091370139,0.07672442,0.014645718,-0.014645718
SAR1B,2.712359764,-2.712359764,0.006722191,0.006722191,1.235887878,-1.235887878,0.075413869,0.05898568,0.016428189,-0.016428189
SARAF,-0.148042009,0.148042009,0.882321983,0.882321983,-0.593337254,0.593337254,0.79555133,0.798450824,-0.002899494,0.002899494
SARDH,NA,NA,NA,NA,NA,NA,0,0,0,0
SARM1,1.769033872,-1.769033872,0.076987267,0.076987267,0.712816105,-0.712816105,0.009432407,0.005924335,0.003508072,-0.003508072
SARNP,2.286072746,-2.286072746,0.022316872,0.022316872,1.004044924,-1.004044924,0.014148611,0.008658643,0.005489968,-0.005489968
SARS,3.905982705,-3.905982705,9.61E-05,9.61E-05,1.864508887,-1.864508887,0.117102273,0.088272248,0.028830025,-0.028830025
SARS2,-0.593812295,0.593812295,0.552693321,0.552693321,-0.066234489,0.066234489,0.01675463,0.018684441,-0.001929811,0.001929811
SART1,3.265145065,-3.265145065,0.001107649,0.001107649,1.529869541,-1.529869541,0.07052462,0.051505051,0.019019569,-0.019019569
SART3,1.721630801,-1.721630801,0.085248235,0.085248235,0.685305151,-0.685305151,0.033666906,0.026698226,0.00696868,-0.00696868
SASH1,4.542653994,-4.542653994,5.69E-06,5.69E-06,2.194604995,-2.194604995,0.010050225,0.002734308,0.007315916,-0.007315916
SASH3,5.948494111,-5.948494111,3.05E-09,3.05E-09,2.907066293,-2.907066293,0.198523677,0.14245273,0.056070948,-0.056070948
SASS6,0.473509093,-0.473509093,0.635889591,0.635889591,0.173746606,-0.173746606,0.011667209,0.010481516,0.001185693,-0.001185693
SAT1,8.553672534,-8.553672534,1.90E-17,1.90E-17,4.209465804,-4.209465804,1.193649762,1.000812745,0.192837017,-0.192837017
SAT2,5.720517391,-5.720517391,1.18E-08,1.18E-08,2.791871261,-2.791871261,0.194871104,0.141084834,0.05378627,-0.05378627
SATB1,2.929831228,-2.929831228,0.003420136,0.003420136,1.352261072,-1.352261072,0.10394577,0.082193779,0.021751991,-0.021751991
SATB2,NA,NA,NA,NA,NA,NA,0,0,0,0
SAV1,2.126790645,-2.126790645,0.033518602,0.033518602,0.915712264,-0.915712264,0.016035092,0.010481516,0.005553577,-0.005553577
SAXO2,NA,NA,NA,NA,NA,NA,0,0,0,0
SAYSD1,1.912406308,-1.912406308,0.055924013,0.055924013,0.794970673,-0.794970673,0.023603915,0.017317287,0.006286629,-0.006286629
SBDS,5.383933012,-5.383933012,7.91E-08,7.91E-08,2.621352702,-2.621352702,0.182098398,0.131951951,0.050146447,-0.050146447
SBF1,3.768003122,-3.768003122,0.000167576,0.000167576,1.793247986,-1.793247986,0.037955966,0.023241621,0.014714345,-0.014714345
SBF2,0.438449722,-0.438449722,0.661097274,0.661097274,0.207729822,-0.207729822,0.040427237,0.038357756,0.002069481,-0.002069481
SBF2-AS1,NA,NA,NA,NA,NA,NA,0,0,0,0
SBK1,0.935229522,-0.935229522,0.349754017,0.349754017,0.192992327,-0.192992327,0.015361349,0.012760106,0.002601243,-0.002601243
SBNO1,1.567913422,-1.567913422,0.117022132,0.117022132,0.595002708,-0.595002708,0.085286405,0.074712408,0.010573997,-0.010573997
SBNO2,0.786270592,-0.786270592,0.431781464,0.431781464,0.085920247,-0.085920247,0.036349113,0.032889139,0.003459975,-0.003459975
SC5D,-0.398247827,0.398247827,0.69048228,0.69048228,-0.248608921,0.248608921,0.024895476,0.026431648,-0.001536172,0.001536172
SCAF1,0.450459486,-0.450459486,0.652417702,0.652417702,0.195928014,-0.195928014,0.032520225,0.030610548,0.001909676,-0.001909676
SCAF11,3.442373523,-3.442373523,0.000586052,0.000586052,1.622791579,-1.622791579,0.256262779,0.21714212,0.039120659,-0.039120659
SCAF4,1.877286771,-1.877286771,0.060591496,0.060591496,0.774913612,-0.774913612,0.083430098,0.070989226,0.012440873,-0.012440873
SCAF8,1.95206615,-1.95206615,0.05103033,0.05103033,0.817472303,-0.817472303,0.052666688,0.042837498,0.00982919,-0.00982919
SCAI,-0.265708842,0.265708842,0.790485966,0.790485966,-0.4040543,0.4040543,0.021638611,0.022596763,-0.000958152,0.000958152
SCAMP1,1.308630756,-1.308630756,0.19077066,0.19077066,0.437529944,-0.437529944,0.027961667,0.023052481,0.004909186,-0.004909186
SCAMP1-AS1,3.021359239,-3.021359239,0.002536838,0.002536838,1.401159247,-1.401159247,0.026344683,0.01640585,0.009938833,-0.009938833
SCAMP2,6.158371913,-6.158371913,8.40E-10,8.40E-10,3.013021049,-3.013021049,0.161908149,0.110491473,0.051416676,-0.051416676
